gas,parameter_code,parameter_name,methodology_name,gpc_refno,year,formula_input_value,formula_input_units,formula_name,metadata,region,actor_id,datasource,rnk,methodology_id,formulainput_id
CH4,BOD,degradable-organic-component,wastewater-inside-domestic-calculator-activity,III.4.3,14,37.0,g/person/day,domestic-wastewater,,Africa,CD,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,37f4f561-1c7b-41a6-84e0-c3c270ed8176
CH4,BOD,degradable-organic-component,wastewater-inside-domestic-calculator-activity,III.4.3,14,37.0,g/person/day,domestic-wastewater,,Africa,GM,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,9c7187c6-7717-45c7-b070-fabbf71a3ab2
CH4,BOD,degradable-organic-component,wastewater-inside-domestic-calculator-activity,III.4.3,14,37.0,g/person/day,domestic-wastewater,,Africa,KE,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,ac0d6d98-0415-4fd7-bd5a-a9b3c4e672ba
CH4,BOD,degradable-organic-component,wastewater-inside-domestic-calculator-activity,III.4.3,14,37.0,g/person/day,domestic-wastewater,,Africa,MR,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,c9f4fd7f-ed3a-4845-b3af-19213aa01263
CH4,BOD,degradable-organic-component,wastewater-inside-domestic-calculator-activity,III.4.3,14,62.0,g/person/day,domestic-wastewater,,Germany,DE,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,cf438f12-a8ba-46b2-bf54-a5abd1ca008d
CH4,BOD,degradable-organic-component,wastewater-outside-domestic-calculator-activity,III.4.2,94,13.505,g/person/day,domestic-wastewater,,Region: Africa,LS,IPCC,1,b0da6b28-c5e0-3f8a-859f-96bac5ff7f6c,59d8f92e-fc6d-4ea8-bc12-5923837ea034
CH4,BOD,degradable-organic-component,wastewater-outside-domestic-calculator-activity,III.4.2,94,13.505,g/person/day,domestic-wastewater,,Region: Africa,NG,IPCC,1,b0da6b28-c5e0-3f8a-859f-96bac5ff7f6c,623aad2d-5ebf-4f36-8dc3-d6cd3b188d25
CH4,BOD,degradable-organic-component,wastewater-outside-domestic-calculator-activity,III.4.2,94,13.505,g/person/day,domestic-wastewater,,Region: Africa,TG,IPCC,1,b0da6b28-c5e0-3f8a-859f-96bac5ff7f6c,d98ed68c-411d-4110-9030-45d83e960202
CH4,BOD,degradable-organic-component,wastewater-outside-domestic-calculator-activity,III.4.2,14,37.0,g/person/day,domestic-wastewater,,Africa,GQ,IPCC,1,b0da6b28-c5e0-3f8a-859f-96bac5ff7f6c,075a5ac1-e3fe-421c-852c-1683567bff89
CH4,BOD,degradable-organic-component,wastewater-outside-domestic-calculator-activity,III.4.2,14,37.0,g/person/day,domestic-wastewater,,Africa,LR,IPCC,1,b0da6b28-c5e0-3f8a-859f-96bac5ff7f6c,ea007b78-f3ea-464e-89c5-7dbe51385292
CH4,BOD,degradable-organic-component,wastewater-outside-domestic-calculator-activity,III.4.2,14,60.0,g/person/day,domestic-wastewater,,Italy,IT,IPCC,1,b0da6b28-c5e0-3f8a-859f-96bac5ff7f6c,996b5148-4314-42d2-a141-fc619752044d
CH4,COD,chemical-oxygen-demand,wastewater-inside-industrial-calculator-activity,III.4.1,,10.0,Kg/m3,industrial-wastewater,"{""industry_type"":""industry-type-starch-production""}",world,world,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,3a63065c-5f5c-4f37-ad36-3425a3d6ab7f
CH4,COD,chemical-oxygen-demand,wastewater-inside-industrial-calculator-activity,III.4.3,,1.0,Kg/m3,industrial-wastewater,"{""industry_type"":""industry-type-petroleum-refineries""}",world,world,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,c99d13b8-2483-4c02-a1b5-5434448e0a73
CH4,COD,chemical-oxygen-demand,wastewater-inside-industrial-calculator-activity,III.4.3,,3.0,Kg/m3,industrial-wastewater,"{""industry_type"":""industry-type-pulp-and-paper""}","Region: North America, Country: United States of America",US,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,59a920b3-c693-436f-999c-2169b11fdfca
CH4,COD,chemical-oxygen-demand,wastewater-inside-industrial-calculator-activity,III.4.3,,8.5,Kg/m3,industrial-wastewater,"{""industry_type"":""industry-type-coffee""}","Region: North America, Country: United States of America",US,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,b13663e9-b329-4539-9bce-52a8448fbf3e
CH4,COD,chemical-oxygen-demand,wastewater-outside-industrial-calculator-activity,III.4.2,,0.85,Kg/m3,industrial-wastewater,"{""industry_type"":""industry-type-soap-and-detergents""}",world,world,IPCC,1,946471de-43e5-39f4-ae8a-befa344bfaee,83b01c39-f121-44fa-ba13-0c51734f6734
CH4,COD,chemical-oxygen-demand,wastewater-outside-industrial-calculator-activity,III.4.2,,15.0,Kg/m3,industrial-wastewater,"{""industry_type"":""industry-type-meat-and-poultry""}","Region: North America, Country: United States of America",US,IPCC,1,946471de-43e5-39f4-ae8a-befa344bfaee,36c8a42b-dede-4cfa-8a03-54bcebf46903
CH4,COD,chemical-oxygen-demand,wastewater-outside-industrial-calculator-activity,III.4.2,,2.143,Kg/m3,industrial-wastewater,"{""industry_type"":""industry-type-meat-and-poultry""}",Thailand,TH,IPCC,1,946471de-43e5-39f4-ae8a-befa344bfaee,ecfada79-903c-43b7-9d79-139bd9507f94
CH4,COD,chemical-oxygen-demand,wastewater-outside-industrial-calculator-activity,III.4.2,,3.0,Kg/m3,industrial-wastewater,"{""industry_type"":""industry-type-organic-chemicals""}",world,world,IPCC,1,946471de-43e5-39f4-ae8a-befa344bfaee,09363c85-46d8-4df5-b01f-18d8efe85696
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.1,,0.0,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-untreated"",""treatment-type"":""discharge-pathway-flowing-sewer""}",world,world,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,c331cb13-c1e1-4a38-a24b-5ebd399f4d24
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.1,,0.035,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":null}",Netherlands,NL,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,d12efdbf-9dcb-4438-8dcc-1d36addd1b78
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.1,,0.75,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,CN,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,acc4f02a-bbef-4692-8242-bbbcfa3dabf5
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.1,,0.75,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,CY,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,47a4a654-ce05-4530-bbb0-fc01adbf7e8d
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.1,,0.75,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,OM,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,f68373de-16ee-4005-8c56-d8f1b278a894
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.1,,0.75,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,SG,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,541a75e1-2d1b-49ca-99e3-0fc18c4d7633
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.1,,0.75,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,TR,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,d1c7695b-dfbf-4f46-ac9b-b33e7216979e
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.1,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,GN,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,78137529-bf1e-4046-a0ff-a5e512ff33d7
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.1,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,MZ,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,bb14db69-719c-4472-8f93-da19444522e4
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.1,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,DM,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,d8217be8-eeb5-4e45-8051-a0d7cca8bdfb
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.75,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,AE,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,65d1de74-4398-4df5-b930-a97b0189fcba
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.75,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,CN,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,371e8a21-5f20-421a-98bf-f6f605408763
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,DZ,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,de39b20a-e953-4813-a22a-f734caecda47
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,GA,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,c5d92bb0-0c54-43e5-a3c5-cef1e3668a06
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,GQ,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,cb3ad6a6-47c9-4403-9c25-76a1649e4710
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,LR,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,0a86c56c-89a8-46a7-bea3-f7dc4a5f7ee4
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,MW,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,340d5e7d-53b8-46a0-a1e7-6573a9ecea9b
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,NA,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,8d6202d2-2fe3-4bc3-b19c-171f61b4a021
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,NE,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,d6ff2478-2f93-4eb5-ac06-a065a1fbb939
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,CO,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,9593cb7d-84b5-4c66-9f61-4e852ec93b1b
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,DO,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,48026f19-75ed-4a00-b26c-d74df0141adb
CH4,MCF,methane-correction-factor,wastewater-inside-domestic-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,GY,IPCC,1,4025beed-cbe5-301d-8cd6-f706531cba42,afa03bc5-580d-47cb-9403-fce7c54feb5e
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,MR,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,87d89803-4b9c-4640-8aba-3d4691cfad13
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,RW,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,f949ae57-cc6e-427e-99bc-faa0cbe31eef
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,TD,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,8a8b7c82-3d68-48c4-a0d1-e920d864fa05
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,KR,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,b26e47e4-5c4c-493e-9756-0fb2282a93c1
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,MM,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,d08ff991-158a-4586-b9f8-23c64a9f60d6
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,SG,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,1e6f6ff0-cb25-4c63-89ed-7d0495f62c65
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,AG,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,24e630f8-106b-4e5b-8be2-412ea72300b4
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,GY,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,171ef467-a248-4ba3-bf0a-4ddf34797d19
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.1,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,LC,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,174730d9-8683-42ac-84df-34b685b1af82
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.8,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-deep-lagoon""}",world,world,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,505239ae-076c-4f08-bfa3-2288e816adf3
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,SN,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,35387ad1-3f32-440b-9993-aa7743a91992
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,SZ,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,99e74a17-2dd4-41ed-8f48-47200d69c74a
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Africa,TN,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,9b9500c7-97c5-4d6f-ab45-1c2b286408e7
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,BD,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,41cd34d7-7f05-4cb3-b31a-3662dfb2ff5d
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,BH,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,4c802a47-a391-4f29-82cf-1b097bcfe7a7
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,KZ,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,be96a15d-1fd4-4f1b-9cd7-b04cba2500e7
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,LA,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,3839b9b4-cce9-4fba-9dc7-6785b5827f7b
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,MM,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,4a2de607-37eb-43ae-b5d3-22fe5ecc79f6
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,QA,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,6b9c8218-6fcd-46c9-a8b5-c298f0c3b82b
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Asia,UZ,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,118023ae-4098-4dce-b6c4-6e2c7ee79c32
CH4,MCF,methane-correction-factor,wastewater-inside-industrial-calculator-activity,III.4.3,,0.9,fraction,domestic-wastewater,"{""treatment-status"":""treatment-status-type-wastewater-treated"",""treatment-type"":""treatment-type-anaerobic-reactor""}",Region: Latin America And Caribbean,GY,IPCC,1,a6c1fa15-4405-3900-b649-966c8c7aeae6,a8dbff19-90ea-4a4e-a3bd-4961d66c7773
